Price,Manufacturer,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
39891,23,2016,4,1,1,1.7,137445,4.0,0,1,1,0,1,4
13485,58,2008,3,0,5,1.5,291200,4.0,0,1,1,0,14,8
1490,58,2012,4,1,2,3.5,363059,6.0,0,0,1,0,14,12
8300,5,2003,9,0,5,2.2,158000,6.0,2,2,1,1,12,4
21639,23,2017,9,1,5,1.6,16687,4.0,0,1,1,0,7,4
17876,28,2015,9,1,5,2.0,35841,4.0,0,1,1,0,1,4
49550,36,2013,4,1,5,3.5,97400,6.0,2,0,1,0,1,12
6115,61,1996,9,0,5,1.8,32585,4.0,1,1,1,0,2,4
251,23,2012,9,1,2,2.4,259184,4.0,0,1,1,0,12,12
38229,23,2017,4,1,1,1.7,150377,4.0,0,1,1,0,14,4
10349,5,2003,9,1,5,3.0,280000,6.0,2,2,1,0,12,8
16621,28,2011,4,1,1,2.0,98641,4.0,0,1,1,0,12,4
470,36,2012,1,1,5,3.5,161808,6.0,0,2,0,0,1,12
16088,23,2010,1,1,5,2.0,100000,4.0,0,1,1,0,7,4
90,23,2013,9,1,5,1.8,100000,6.0,0,1,1,0,5,8
47042,32,2012,4,1,5,3.5,11700,6.0,2,0,1,0,1,16
31361,36,2009,1,1,5,3.5,87985,6.0,2,2,0,0,14,12
627,5,2009,9,1,5,3.0,171382,6.0,0,0,1,0,1,0
40769,5,2008,4,1,1,3.0,162000,6.0,0,0,1,0,1,0
250,58,2019,4,0,1,3.0,0,6.0,0,0,1,0,14,12
18817,58,2013,9,1,5,2.5,176000,6.0,2,1,1,0,1,6
188,58,2014,4,1,5,5.7,101928,8.0,0,0,1,0,1,12
13000,38,2013,4,0,5,1.6,111000,4.0,0,0,1,1,14,6
470,58,2010,4,1,2,1.8,408997,4.0,0,1,1,0,14,12
4077,16,2013,4,1,5,3.5,122128,6.0,0,1,1,0,7,12
17249,58,2009,9,0,2,1.8,380800,4.0,3,1,1,0,1,8
21326,58,2014,9,1,2,1.8,74000,4.0,0,1,1,0,7,6
16621,23,2013,9,1,5,1.6,114000,4.0,2,1,0,0,1,8
35850,36,2006,6,1,1,2.7,37440,5.0,2,2,0,0,15,2
18826,23,2012,9,1,5,1.6,120334,4.0,0,1,1,0,12,4
32904,23,2013,4,1,1,2.0,224077,4.0,0,1,1,0,14,4
18503,8,2014,9,1,5,1.4,91200,4.0,0,1,1,0,14,12
7213,35,2003,3,0,0,1.4,185000,4.0,1,1,1,0,2,4
28423,8,2016,4,1,1,1.6,66603,4.0,0,1,1,0,14,4
18817,5,2003,9,1,5,4.5,224000,8.0,2,2,1,0,1,8
6899,39,1997,4,1,5,3.5,0,6.0,2,0,0,1,12,8
6272,21,1998,4,0,5,2.0,111111,4.0,0,0,1,1,6,2
706,58,2013,3,1,2,1.8,105328,4.0,0,1,1,0,14,12
4704,13,2002,9,0,5,2.0,104000,4.0,0,1,1,0,11,0
16621,55,2011,4,0,5,2.5,145000,4.0,2,0,1,0,4,12
34497,35,2014,4,1,5,2.5,94000,4.0,2,0,1,0,1,6
7840,21,2020,9,1,5,1.5,4494,4.0,0,1,1,0,7,12
7840,36,1999,9,1,0,2.3,300000,4.0,0,2,1,0,12,4
30734,32,2009,4,1,5,4.7,264339,8.0,0,0,1,0,1,0
9408,3,2004,9,1,5,1.8,224000,4.0,1,0,1,0,1,8
11290,58,2016,4,1,5,5.7,54875,8.0,0,2,1,0,7,12
13485,5,2004,9,1,5,3.0,199200,6.0,2,2,1,0,1,5
470,41,2016,4,1,5,1.6,44210,4.0,0,0,1,0,12,0
8467,58,2008,3,1,2,1.8,0,4.0,0,1,1,0,7,10
17249,21,2012,3,1,5,1.5,125000,4.0,3,1,1,1,1,4
13172,58,2007,9,0,2,1.5,108000,4.0,3,1,1,0,11,4
8781,41,2005,9,0,5,1.5,12000,4.0,0,1,1,1,12,2
18817,16,2007,4,1,2,2.3,180000,4.0,3,0,1,0,7,12
15681,5,2009,1,1,5,3.0,185000,6.0,2,0,0,0,14,6
862,32,2008,4,1,5,4.7,263190,8.0,0,0,1,0,14,0
7527,8,2011,9,1,5,1.6,43221,4.0,0,1,1,0,14,4
3293,61,1992,3,0,0,1.8,288094,4.0,1,1,1,0,1,1
43868,54,2016,4,1,5,1.6,64071,4.0,0,1,1,0,2,4
17249,21,2006,4,0,5,2.4,117000,4.0,0,0,1,0,12,6
1568,36,2016,9,1,1,3.5,77205,6.0,0,2,1,0,7,12
8154,32,2008,4,1,2,3.3,224629,6.0,0,0,1,0,12,12
5959,53,2005,9,0,5,2.0,450000,4.0,1,1,1,0,14,4
24302,8,2013,4,1,1,2.0,118103,4.0,0,1,1,0,7,4
6500,58,2012,3,0,2,1.5,382000,4.0,0,1,1,1,14,2
1725,16,2016,9,1,5,2.5,70344,4.0,0,1,1,0,14,12
9408,21,1999,4,0,5,2.0,1700,4.0,0,0,1,1,14,3
5018,23,2016,9,1,2,2.0,71218,4.0,0,1,1,0,1,0
4861,58,2010,4,1,5,2.5,320704,4.0,0,1,1,0,12,12
6272,55,1999,4,0,5,2.5,26000,4.0,0,0,1,0,7,4
13589,23,2008,10,1,1,2.5,252000,4.0,0,1,1,0,15,4
12231,16,2010,2,0,1,1.8,208000,4.0,1,1,1,0,8,2
16621,36,2006,7,0,1,2.2,188000,4.0,1,2,1,1,14,2
7840,61,1992,3,0,5,1.8,100000,4.0,1,1,1,0,1,1
4704,36,1994,9,0,0,2.2,0,4.0,1,2,1,0,1,2
11099,8,2009,9,1,1,2.0,158267,4.0,0,1,1,0,14,4
862,16,2014,9,1,2,2.0,186048,4.0,0,1,1,0,1,0
7840,42,2000,9,0,5,1.6,165000,4.0,1,1,1,0,6,4
54882,36,2012,9,1,5,4.7,100000,8.0,2,2,1,0,1,12
32311,54,2012,4,1,1,2.7,80876,4.0,0,1,1,0,1,4
7683,21,2003,3,0,5,1.3,186000,4.0,0,1,1,1,12,5
22580,58,2001,4,0,1,3.0,434000,4.0,1,0,1,0,14,2
24148,3,2010,4,1,5,2.0,18000,4.0,0,0,1,0,14,6
21012,58,2015,3,0,2,1.5,114000,4.0,0,1,1,0,14,12
37476,23,2016,4,1,1,2.0,185011,4.0,0,1,1,0,14,4
2195,23,2013,9,1,5,1.8,141603,4.0,0,1,1,0,2,12
21953,58,2012,9,1,5,2.5,114000,4.0,2,1,1,0,12,12
6586,8,2014,3,1,2,1.4,112123,4.0,0,1,1,0,12,0
21953,36,2006,4,1,5,4.7,198400,8.0,2,0,1,0,1,0
706,21,2012,4,1,5,1.5,277856,4.0,0,1,1,0,14,0
9408,61,2014,9,1,5,2.0,185000,4.0,2,1,1,0,7,8
392,58,2013,9,1,2,2.5,232032,4.0,0,1,1,0,12,12
157,58,2015,3,1,2,1.8,104978,4.0,0,1,1,0,7,12
10036,58,2008,3,1,2,1.5,67000,4.0,3,1,1,0,12,10
549,3,2014,9,1,5,2.0,162032,4.0,0,1,1,0,1,0
3900,36,2000,9,1,5,3.2,200000,6.0,2,2,1,1,5,10
17562,16,2008,4,1,2,2.3,240000,4.0,0,0,1,0,1,4
392,58,2013,9,1,2,2.5,232032,4.0,0,1,1,0,12,12
22266,41,2012,4,0,5,1.6,95111,4.0,2,0,1,0,14,12
10349,23,2010,9,1,5,2.0,90000,4.0,0,1,1,0,7,4
9800,8,2009,9,1,5,1.6,219236,4.0,0,1,1,0,1,4
15681,55,2004,9,0,5,2.0,27000,4.0,2,0,1,1,2,10
6429,21,2001,3,0,5,1.4,220000,4.0,1,1,0,0,5,2
89482,23,2019,4,1,1,2.2,69852,4.0,0,1,1,0,7,4
46101,53,2015,9,0,1,2.0,139000,4.0,2,0,1,0,7,10
6429,28,2012,9,1,5,2.0,51232,4.0,0,1,1,0,1,4
282,32,2010,4,1,2,3.5,311949,6.0,0,1,1,0,12,12
392,58,2010,9,1,2,2.4,277840,4.0,0,1,1,0,14,12
45787,32,2017,9,1,5,3.5,21261,6.0,0,0,1,0,7,12
150,36,2014,6,1,1,2.7,150000,5.0,1,2,2,0,12,2
12231,41,2004,7,0,0,3.5,141000,6.0,2,2,1,1,14,4
6115,58,2017,9,1,5,2.5,89064,4.0,0,1,1,0,14,12
7840,5,1997,9,1,5,2.8,455855,6.0,1,2,1,0,1,6
24148,62,2010,4,1,5,3.2,124000,6.0,2,0,1,0,1,9
29586,23,2014,4,1,1,2.0,153935,4.0,0,1,1,0,1,4
6899,58,2004,4,0,5,1.5,200000,4.0,0,0,1,1,5,12
48108,23,2015,4,1,1,2.0,119038,4.0,0,1,1,0,7,4
10663,58,2011,3,1,5,1.3,150000,4.0,0,1,1,1,14,12
12544,21,2012,9,1,2,1.5,45000,4.0,0,1,1,1,1,6
125,58,2008,4,1,2,3.3,287274,6.0,0,0,1,0,14,12
1019,5,2015,4,1,1,3.0,196614,6.0,0,0,1,0,1,0
392,58,2010,3,1,2,1.8,454699,4.0,0,1,1,0,1,12
31248,23,2013,4,1,1,2.0,89461,4.0,0,1,1,0,7,4
24176,58,2014,3,1,5,1.5,28000,4.0,0,1,1,0,2,4
8154,35,2003,7,0,4,2.3,125000,4.0,0,1,1,1,12,2
21326,58,2013,9,1,5,2.5,121600,4.0,0,1,1,0,2,6
9095,41,2005,3,1,5,1.5,140000,4.0,0,0,1,1,1,6
15500,58,2018,3,0,2,1.5,7000,4.0,0,1,1,1,14,6
2822,13,2000,9,0,5,2.0,112300,4.0,0,1,1,0,0,4
188,16,2008,9,1,2,0.4,209843,4.0,0,1,1,0,7,0
1019,36,2015,9,1,5,2.0,74939,4.0,0,1,1,0,7,12
15994,3,2005,9,0,5,2.4,160000,6.0,0,1,1,0,12,6
10349,58,2006,3,0,5,1.0,192000,3.0,0,1,1,0,7,2
26030,28,2013,4,0,5,3.5,102000,6.0,2,0,1,0,1,16
50178,5,2007,9,1,5,5.0,158400,10.0,2,2,1,0,1,12
627,36,2012,9,1,1,3.5,318285,6.0,0,0,1,0,1,12
19757,37,2009,4,1,2,2.5,261000,4.0,0,1,1,0,12,10
47042,58,2008,4,1,1,3.0,170000,6.0,2,0,0,0,12,12
18817,58,2010,3,1,2,1.8,156000,4.0,3,1,1,0,7,10
17700,16,2007,6,0,1,2.2,231000,4.0,1,1,0,0,14,1
18817,16,2014,9,1,2,2.0,204800,5.0,0,1,1,0,7,6
251,58,2016,3,1,2,1.5,296104,4.0,0,1,1,0,1,12
784,36,2010,9,1,5,3.0,202914,6.0,0,2,1,0,7,12
14454,23,2011,3,1,5,1.6,188244,4.0,0,1,1,0,14,4
40142,32,2010,4,1,5,4.6,357246,8.0,0,0,1,0,7,0
53580,23,2017,9,1,5,2.0,30930,4.0,0,1,1,0,14,4
18826,54,2010,4,1,1,2.0,144879,4.0,0,1,1,0,1,4
14500,61,2015,9,0,5,1.8,56000,4.0,2,1,1,0,14,8
14426,58,2012,3,0,5,1.5,140000,4.0,0,1,1,1,13,4
67699,23,2018,9,1,5,1.6,35950,4.0,0,1,1,0,1,4
15063,23,2010,4,1,1,2.0,57700,4.0,0,1,1,0,14,4
28225,5,2014,9,1,5,2.0,56000,4.0,2,2,1,0,14,0
15367,23,2015,9,1,4,2.0,312519,4.0,0,1,1,0,12,4
34184,16,2013,2,0,1,2.2,147000,4.0,1,1,1,0,14,4
65817,21,2018,1,1,5,1.5,12812,4.0,0,1,1,0,14,4
392,58,2012,9,1,2,2.5,314373,4.0,0,1,1,0,7,12
27755,28,2016,9,1,1,1.7,30178,4.0,0,1,1,0,14,4
7500,53,2009,3,0,5,2.0,305000,4.0,1,1,1,0,14,4
7370,21,2004,3,0,5,1.3,136000,4.0,0,1,1,1,13,5
29445,58,2013,3,1,5,1.5,112200,4.0,0,1,1,0,14,4
1176,38,2014,1,1,5,1.6,68211,4.0,0,1,0,0,11,12
15681,23,2011,9,0,5,2.4,161210,6.0,2,1,1,0,2,4
11563,11,2011,9,1,5,1.8,93000,4.0,0,1,1,0,7,4
28225,5,2007,4,1,1,3.0,221500,6.0,2,0,1,0,12,6
627,35,2015,9,1,5,2.5,113102,4.0,0,0,1,0,11,12
10036,58,2012,3,1,2,1.5,160000,4.0,0,1,1,1,8,2
22580,58,2013,9,1,5,2.5,108000,4.0,0,1,1,0,12,12
21326,16,2014,0,0,5,3.7,111431,6.0,0,2,0,0,7,10
470,32,2017,4,1,5,4.6,69918,8.0,0,0,1,0,14,0
784,58,2018,4,1,5,2.0,25850,4.0,0,1,1,0,7,12
220,32,2010,4,1,2,3.5,317470,6.0,0,0,1,0,7,12
37633,36,2011,4,1,1,3.0,111000,6.0,2,0,1,0,7,12
8624,36,2002,9,0,5,2.0,200000,4.0,1,2,1,0,2,4
13328,3,2017,4,1,5,3.0,44642,6.0,0,0,1,0,1,0
1646,58,2008,4,1,2,3.3,269162,6.0,0,0,1,0,12,12
11447,32,2014,3,1,2,1.8,132563,4.0,0,1,1,0,11,0
40,58,2013,3,0,5,1.5,123000,4.0,0,1,1,0,14,2
3136,8,2016,9,1,5,1.5,238784,4.0,0,1,1,0,1,12
23500,41,2013,4,1,5,1.6,120000,4.0,2,0,1,0,14,8
37984,54,2015,4,1,1,2.0,147366,4.0,0,1,1,0,7,4
65858,16,1965,1,1,5,4.7,68800,8.0,0,1,0,0,11,2
1568,58,2015,9,1,5,2.5,173101,4.0,0,1,1,0,12,12
1646,36,2010,9,1,5,3.5,205968,6.0,0,0,1,0,14,12
3400,55,2000,2,0,5,2.0,1000,4.0,1,0,1,1,12,4
13956,15,2011,3,1,5,1.4,180800,4.0,0,1,0,0,11,6
39201,36,2017,4,1,5,3.5,95541,6.0,0,2,1,0,1,0
25816,41,2015,9,0,5,2.5,145000,4.0,0,1,1,0,1,10
16465,58,2012,3,0,2,1.5,129788,4.0,3,1,1,0,7,0
64290,3,2011,9,1,5,4.2,105700,8.0,2,0,1,0,1,12
28241,23,2012,4,1,1,2.0,162300,4.0,0,1,1,0,1,4
2587,16,2013,9,1,5,1.6,209602,4.0,0,1,1,0,11,12
3058,5,2012,9,1,5,3.0,218429,6.0,0,0,1,0,1,12
13438,8,2014,9,1,5,1.8,149621,4.0,0,1,1,0,12,4
28328,23,2014,4,1,1,2.0,138451,4.0,0,1,1,0,14,4
10663,41,2000,4,0,5,2.0,290000,4.0,0,0,1,0,0,4
21953,54,2013,4,1,1,2.0,81025,4.0,0,1,1,0,14,4
40983,54,2016,4,1,1,1.6,26757,4.0,0,1,1,0,2,4
26814,61,2018,9,0,5,1.4,6380,4.0,0,1,1,0,14,8
47076,54,2016,4,1,1,0.0,73968,4.0,0,1,1,0,1,4
62722,32,2016,4,1,2,3.5,59858,6.0,0,1,1,0,12,12
24000,5,2012,4,1,5,3.0,147718,12.0,0,0,1,0,7,12
24462,58,2014,9,1,5,2.5,74000,4.0,2,1,1,0,7,0
20071,58,2016,3,0,2,1.5,131200,4.0,0,1,1,0,12,6
31988,31,2016,4,1,1,3.0,190330,6.0,0,0,1,0,1,12
23935,23,2013,4,1,1,2.0,170062,4.0,0,1,1,0,1,4
10976,16,2014,9,0,5,2.0,54000,4.0,0,1,1,0,7,4
9408,21,2006,3,0,5,1.5,140000,4.0,3,1,1,1,1,4
10349,5,2014,4,1,1,3.0,0,6.0,0,0,1,0,1,0
706,32,2011,4,1,5,3.5,192338,6.0,0,0,1,0,1,12
25387,21,2015,3,1,5,1.5,87573,4.0,0,1,1,0,1,4
1960,21,2017,9,1,2,2.0,45770,4.0,0,1,1,0,1,12
8154,5,2002,9,0,5,2.2,217777,6.0,2,2,1,1,12,4
14113,36,2005,1,1,4,3.0,111000,6.0,2,2,0,0,12,6
627,21,2017,9,1,5,2.0,69088,4.0,0,1,1,0,2,12
36400,3,2012,4,1,5,3.2,101000,1.0,2,0,1,0,14,12
71983,23,2019,4,1,1,2.0,10120,4.0,0,1,1,0,7,4
9095,21,2005,9,0,5,1.5,148000,4.0,3,1,1,0,6,2
1882,43,1998,9,0,5,1.4,100000,4.0,1,1,1,0,2,2
11917,32,2016,4,1,5,3.5,59858,6.0,0,1,1,0,12,12
392,58,2013,9,1,2,2.5,124184,4.0,0,1,1,0,12,12
11920,21,2008,3,0,5,1.5,147290,4.0,0,1,1,1,12,4
6899,55,2000,4,0,0,2.0,165339,4.0,0,0,1,1,4,2
9314,23,2008,3,1,5,1.6,62337,4.0,0,1,1,0,1,4
5488,11,2009,9,1,5,1.6,112282,4.0,0,1,1,0,12,4
3450,15,2012,4,1,5,1.4,108626,4.0,0,1,1,0,7,12
30420,58,2012,9,1,5,2.5,75000,4.0,2,1,1,0,14,12
1176,61,2013,9,1,5,2.5,170254,5.0,0,1,1,0,1,12
24462,58,2014,9,1,5,2.5,108000,4.0,2,1,1,0,1,10
9408,16,2001,4,1,5,3.0,175430,6.0,0,1,1,0,1,2
17562,58,2013,9,1,5,2.5,90000,4.0,0,1,1,0,4,12
12544,5,2003,9,1,5,2.5,25000,6.0,2,2,1,0,7,0
167781,31,2016,4,1,1,3.0,81000,6.0,2,0,1,0,7,12
2195,13,2012,9,1,5,3.6,198979,6.0,0,1,1,0,14,12
2509,3,2004,10,1,5,2.7,0,6.0,2,0,1,0,2,8
10506,15,2012,3,1,5,1.4,110000,4.0,1,1,0,0,1,12
48610,36,2014,9,1,5,3.5,117700,6.0,2,0,1,0,1,8
106627,5,2017,9,1,5,2.0,22500,4.0,2,2,1,0,7,12
25889,23,2014,9,1,1,1.6,147966,4.0,0,1,1,0,14,4
4704,39,1998,0,0,5,2.4,214400,4.0,0,1,0,0,1,0
5959,12,2012,3,0,5,0.7,71000,3.0,0,1,1,1,10,4
13485,58,2008,3,0,2,1.5,212000,4.0,3,1,1,0,12,8
9400,16,2008,10,1,4,2.0,103000,4.0,0,2,1,1,14,4
5000,10,2006,9,0,1,1.6,0,4.0,1,1,1,0,2,4
16894,54,2010,4,1,1,2.0,125005,4.0,0,1,1,0,12,4
392,58,2014,9,1,5,2.5,312786,4.0,0,1,1,0,7,12
17227,23,2016,9,1,4,1.6,49068,4.0,0,1,1,0,14,4
3300,60,1999,4,0,5,1.7,10000,4.0,1,0,0,0,14,0
10036,5,2001,1,0,5,2.0,164000,4.0,0,2,0,0,12,6
6115,21,2011,3,0,2,1.3,158000,4.0,0,1,1,1,14,8
22580,41,2012,10,1,5,1.6,84000,4.0,0,1,1,0,7,6
11143,23,2011,9,1,1,1.6,70560,4.0,0,1,1,0,14,4
17876,5,2008,9,1,5,3.0,280000,6.0,2,0,1,0,14,12
43576,54,2016,4,1,1,1.6,59197,4.0,0,1,1,0,14,4
5488,5,1994,1,0,5,2.5,240000,6.0,1,2,0,0,1,0
11422,23,2009,9,1,5,1.6,133207,4.0,0,1,1,0,1,4
34108,23,2014,7,1,1,2.5,97010,4.0,0,1,1,0,7,4
37006,5,2014,9,1,5,2.0,54000,4.0,2,2,1,0,1,12
10820,36,2004,9,1,5,1.8,197657,4.0,1,2,1,0,1,6
10036,33,1998,4,1,5,5.4,155200,8.0,0,0,1,0,1,6
55509,31,2012,4,1,5,5.0,139200,8.0,2,0,1,0,1,12
3600,60,2010,9,1,5,1.7,64098,4.0,1,2,1,0,12,4
288521,5,2018,9,1,5,4.4,13500,8.0,2,0,1,0,1,0
11290,23,2016,9,1,4,2.0,292837,4.0,0,1,1,0,12,4
470,23,2012,9,1,2,2.4,202864,4.0,0,1,1,0,2,0
2822,61,1993,9,0,0,1.8,1000,4.0,1,1,1,0,12,2
16621,8,2012,9,0,2,1.4,100000,4.0,0,1,1,0,12,8
2430,36,2012,4,1,1,3.0,221312,6.0,0,0,1,0,2,12
6586,36,1996,9,0,0,2.0,0,4.0,1,2,1,0,1,4
12720,8,2012,9,1,5,1.8,163063,4.0,0,1,1,0,14,4
23521,16,1996,6,0,1,2.5,123000,4.0,1,2,1,0,14,2
7840,41,2004,2,0,1,2.2,300000,2.0,1,2,1,1,14,3
9095,58,2007,9,1,2,2.4,369600,4.0,2,2,1,0,12,12
101923,36,2015,4,1,5,4.7,174400,8.0,2,0,1,0,14,12
15718,23,2010,9,1,5,1.6,115528,4.0,0,1,1,0,1,4
6272,5,2011,4,1,1,3.0,213195,6.0,0,0,1,0,3,12
10976,23,2011,9,0,5,1.8,820000,4.0,2,1,1,0,12,6
188,8,2017,3,1,2,1.5,125358,4.0,0,1,1,0,7,0
470,23,2011,4,1,2,2.4,278989,4.0,0,1,1,0,2,0
43134,27,2011,4,1,1,3.0,132255,4.0,0,1,1,0,12,4
18531,23,2011,9,1,5,1.6,163693,4.0,0,1,1,0,7,4
21395,23,2015,3,1,1,1.6,170000,4.0,0,1,1,0,14,4
16894,8,2012,4,1,1,2.0,156802,4.0,0,1,1,0,5,4
5488,58,2014,9,1,2,2.5,109798,4.0,0,1,1,0,14,12
549,3,2016,9,1,5,2.0,97826,4.0,0,0,1,0,7,0
15994,58,2012,3,0,2,1.5,2000,4.0,3,1,1,0,1,8
21953,16,2007,6,0,1,2.5,200000,4.0,1,2,1,0,14,2
30,41,2005,3,0,5,1.5,0,4.0,0,1,1,1,7,4
19757,16,2015,9,1,5,2.0,66196,4.0,0,1,1,0,12,8
15837,16,2013,3,1,2,2.0,72857,4.0,0,1,1,0,11,8
19089,23,2011,9,1,5,1.6,77483,4.0,0,1,1,0,12,4
65858,32,2014,4,1,2,3.5,43000,4.0,2,0,1,0,14,12
8778,54,2010,4,1,1,2.0,83424,4.0,0,1,1,0,11,4
39201,21,2014,4,1,5,2.4,144000,4.0,2,0,1,0,14,10
784,58,2018,4,1,5,2.0,25850,4.0,0,1,1,0,7,12
9600,58,2008,9,0,5,1.3,141000,4.0,0,1,1,1,7,8
35344,23,2014,4,1,1,2.0,129927,4.0,0,1,1,0,1,4
21639,32,2011,9,1,5,3.5,53467,4.0,0,1,1,0,12,4
32377,23,2013,4,1,1,2.0,195630,4.0,0,1,1,0,7,4
20786,23,2012,4,1,1,2.0,139000,4.0,0,1,1,0,14,4
1646,36,2010,9,1,5,3.5,205968,6.0,0,0,1,0,14,12
50,58,2014,9,1,2,1.5,10000,4.0,0,1,1,1,12,4
22894,58,2014,9,1,2,1.8,37000,12.0,0,2,1,0,11,0
41397,36,2012,9,1,5,3.5,190000,6.0,2,2,1,0,1,8
12607,58,2014,3,1,5,1.5,123000,4.0,0,1,1,0,14,4
1882,58,2017,9,1,2,1.8,47672,4.0,0,1,1,0,14,12
12074,21,2008,3,0,5,1.5,200000,4.0,2,1,1,0,8,8
12231,23,2016,1,1,5,1.6,42000,4.0,1,1,1,0,11,0
12617,23,2011,9,1,5,1.6,75586,4.0,0,1,1,0,12,4
7840,36,1998,9,0,0,2.0,180003,4.0,1,2,1,0,1,4
17876,58,2010,9,1,2,1.8,141000,4.0,3,1,1,0,5,10
17249,21,2006,7,1,5,2.4,185792,4.0,0,1,1,1,14,0
8781,42,2009,2,0,1,1.3,210000,4.0,1,1,1,0,14,2
38894,23,2014,4,1,1,2.0,147343,4.0,0,1,1,0,7,4
7840,55,2001,9,0,5,2.0,112000,4.0,2,0,1,1,2,2
18503,23,2016,9,1,4,1.6,28332,4.0,0,1,1,0,12,4
627,32,2012,3,1,2,1.8,142394,4.0,0,1,1,0,14,0
157,36,2012,4,1,1,3.0,145227,6.0,0,0,1,0,7,12
6272,42,1998,9,0,5,1.6,21000,4.0,0,1,1,0,12,4
3136,42,1995,3,0,5,1.4,100000,4.0,1,1,0,0,7,2
8154,35,2003,9,0,5,3.0,220000,6.0,2,1,1,0,1,0
314,58,2013,9,1,2,2.5,225510,4.0,0,1,1,0,14,12
1725,36,2011,9,1,1,3.5,132630,6.0,0,2,1,0,12,12
16935,32,2015,3,1,2,1.8,94949,4.0,0,1,1,0,14,0
5018,61,2002,1,1,5,1.4,200000,5.0,1,1,0,0,12,2
11917,8,2010,9,1,5,1.8,120000,4.0,2,1,1,0,1,6
44134,54,2017,4,1,1,1.6,67000,4.0,0,1,1,0,6,4
6899,21,1998,4,0,5,2.0,282099,4.0,0,1,1,0,1,0
1,42,1999,9,1,5,1.6,122231,4.0,1,1,1,0,12,4
42171,54,2018,4,1,1,1.6,74221,4.0,0,1,1,0,2,4
9408,16,2008,2,0,1,1.8,121000,4.0,1,1,1,0,14,4
10349,16,2006,6,0,1,2.2,171300,4.0,1,1,1,0,14,2
28225,58,2013,9,0,2,2.4,126400,4.0,0,1,1,0,1,12
32302,3,2010,4,1,5,3.2,182011,6.0,2,0,1,0,1,12
15681,61,2010,3,0,5,2.0,10000,4.0,1,1,1,0,13,12
2587,55,2014,4,1,2,2.0,123472,4.0,0,0,1,0,14,0
4704,55,2000,10,0,0,2.5,267200,4.0,0,0,1,0,12,2
47537,23,2017,4,1,1,1.7,60646,4.0,0,1,1,0,7,4
14740,58,2012,3,0,2,1.5,144000,4.0,0,1,1,1,14,8
18240,23,2010,9,1,5,1.6,100230,4.0,0,1,1,0,1,4
706,36,2008,9,1,1,3.5,122874,6.0,0,2,1,0,1,12
19444,61,2011,3,0,1,2.0,151000,4.0,2,1,1,0,1,8
19121,23,2011,9,1,5,1.6,123593,4.0,0,1,1,0,12,4
36692,5,2014,1,1,5,2.0,94950,4.0,2,2,0,0,1,12
1411,23,2013,9,1,5,2.4,145568,4.0,0,1,1,0,1,12
16308,58,2012,3,0,2,1.5,131200,4.0,3,1,1,0,11,8
21181,23,2012,9,1,5,2.0,118643,4.0,0,1,1,0,12,4
7840,49,2003,9,0,1,2.2,200000,4.0,1,1,1,0,1,0
15060,23,2015,9,1,4,2.0,143522,4.0,0,1,1,0,12,4
20385,58,2013,4,0,5,2.5,94000,4.0,2,0,1,0,14,10
27000,16,2014,9,1,6,2.0,68700,4.0,3,1,1,0,7,8
11604,58,2006,9,0,2,1.5,331139,4.0,0,1,1,0,7,4
7840,21,2003,3,0,5,1.3,157000,4.0,3,1,1,1,11,2
15681,23,2017,9,0,5,2.0,38000,4.0,0,1,1,0,14,8
627,16,2011,4,1,5,2.5,209814,4.0,0,0,1,0,8,12
314,32,2015,9,1,5,4.6,102907,8.0,0,0,1,0,1,0
30,21,2003,3,0,5,1.3,126000,4.0,0,1,1,1,11,4
6241,8,2007,4,1,1,2.0,60280,4.0,0,1,1,0,12,4
39201,58,2014,9,1,2,3.5,166560,6.0,0,0,1,0,1,12
15681,23,2016,9,1,4,2.0,255591,4.0,0,1,1,0,12,4
4861,36,2012,9,1,1,3.5,128202,6.0,0,2,1,0,1,12
3920,58,2013,9,1,5,2.5,308694,4.0,0,1,1,0,7,12
20814,23,2012,4,1,1,2.0,168462,4.0,0,1,1,0,1,4
2979,39,2013,4,1,5,2.0,103112,4.0,0,1,1,0,12,12
47989,23,2016,9,1,5,2.0,43000,4.0,0,1,1,0,1,4
37006,58,2016,9,0,2,2.4,101000,6.0,1,1,1,0,1,8
6115,61,2001,9,0,5,2.0,290826,4.0,0,1,1,0,12,6
392,58,2012,9,1,2,2.5,314373,4.0,0,1,1,0,7,12
3293,23,2018,9,1,5,2.0,47200,4.0,0,1,1,0,7,12
36065,58,2005,4,0,5,2.7,167000,4.0,0,0,1,0,1,8
14269,58,2010,4,1,2,3.3,300366,6.0,0,0,1,0,2,12
3920,58,2015,3,1,2,1.8,135042,4.0,0,1,1,0,1,12
21012,58,2013,9,1,5,2.5,111232,4.0,2,1,1,0,14,10
16308,41,2015,4,0,5,1.6,50260,4.0,2,1,1,0,11,6
13956,32,2015,4,1,2,3.5,143619,6.0,0,0,1,0,1,12
40,58,2014,3,0,2,1.5,115200,4.0,0,1,1,0,14,4
16308,55,2011,4,0,5,2.5,122000,4.0,0,0,1,0,12,0
10036,23,2014,9,1,4,2.0,335782,4.0,0,1,1,0,12,4
31361,23,2014,4,1,5,2.4,66413,4.0,2,1,1,0,14,12
